student_id,origin_country,destination_country,destination_city,university_name,course_name,field_of_study,year_of_enrollment,scholarship_received,enrollment_reason,graduation_year,placement_status,placement_company,starting_salary_usd,gpa_or_score,visa_status,post_graduation_visa,language_proficiency_test,test_score
S37197,South Africa,Ireland,Limerick,University of Limerick,Business Administration,Computer Science,2014,Yes,Scholarship,2017,Placed,ExxonMobil,90203,2.82,Tier 4,Work Permit,GRE,9.71
S37198,Canada,Russia,St. Petersburg,Saint Petersburg State University,Medicine,Arts,2014,Yes,Scholarship,2019,Placed,Samsung,110195,3.14,Study Permit,Blue Card,IELTS,3.23
S37199,Finland,USA,New York,New York University,Mechanical Engineering,Law,2016,No,Higher Ranking,2018,Placed,JPMorgan Chase,84218,3.31,Schengen Student Visa,Blue Card,PTE,7.79
S37200,UK,Germany,Hamburg,University of Hamburg,Economics,Law,2016,Yes,Job Opportunities,2021,Placed,JPMorgan Chase,36204,3.98,Tier 4,Work Permit,TOEFL,4.24
S37201,Russia,Finland,Jyväskylä,University of Jyväskylä,Business Administration,Social Sciences,2020,Yes,Quality of Life,2026,Placed,UnitedHealth Group,50390,3.28,Student Visa,Post-Study Visa,IELTS,3.76
S37202,USA,India,Mumbai,University of Mumbai,Law,Arts,2015,No,Higher Ranking,2017,Placed,Saudi Aramco,98688,3.14,Student Visa,PSW,GRE,8.34
S37203,Germany,Germany,Hamburg,University of Hamburg,Law,Engineering,2023,Yes,Job Opportunities,2028,Placed,Microsoft,42228,2.28,Tier 4,OPT,GRE,7.18
S37204,Canada,South Africa,Nelspruit,University of Mpumalanga,Design,Computer Science,2019,No,Higher Ranking,2022,Placed,Goldman Sachs,146946,3.63,Study Permit,Blue Card,IELTS,2.3
S37205,UK,Ireland,Killarney,Killarney Community College,Electrical Engineering,Medicine,2018,Yes,Political Stability,2023,Placed,Samsung,119801,2.2,Student Visa,Post-Study Visa,IELTS,7.98
S37206,India,Finland,Kuopio,University of Eastern Finland,Mechanical Engineering,Medicine,2021,Yes,Political Stability,2025,Placed,Tesla,114915,3.33,Schengen Student Visa,Work Permit,Duolingo,9.21
S37207,UAE,USA,Philadelphia,University of Pennsylvania,Biotechnology,Computer Science,2019,Yes,Political Stability,2023,Placed,Goldman Sachs,65279,2.88,Schengen Student Visa,Work Permit,Duolingo,6.86
S37208,Germany,Canada,Ottawa,University of Ottawa,Finance,Medicine,2015,No,Political Stability,2019,Placed,ExxonMobil,99971,3.82,Schengen Student Visa,OPT,IELTS,4.91
S37209,Germany,South Africa,Johannesburg,University of the Witwatersrand,Psychology,Computer Science,2018,No,Political Stability,2021,Placed,Saudi Aramco,130132,3.72,Schengen Student Visa,Blue Card,Duolingo,7.78
S37210,UK,Russia,Yekaterinburg,Ural Federal University,Electrical Engineering,Business,2021,Yes,Job Opportunities,2024,Placed,CVS Health,111798,3.3,Study Permit,Blue Card,Duolingo,8.62
S37211,UK,Canada,Vancouver,University of British Columbia,Biotechnology,Law,2021,Yes,Political Stability,2026,Placed,Volkswagen,29540,3.3,J1,PSW,Duolingo,2.53
S37212,UK,Ireland,Galway,National University of Ireland Galway,Medicine,Computer Science,2023,Yes,Job Opportunities,2025,Placed,ExxonMobil,135601,2.21,J1,Post-Study Visa,PTE,2.41
S37213,India,Canada,Calgary,University of Calgary,Architecture,Arts,2019,Yes,Higher Ranking,2023,Placed,Toyota,132086,2.61,Student Visa,Blue Card,IELTS,7.31
S37214,USA,Canada,Edmonton,University of Alberta,Business Administration,Business,2020,No,Political Stability,2026,Placed,Alphabet (Google),41300,2.27,Student Visa,Blue Card,PTE,6.19
S37215,UAE,South Africa,Cape Town,Cape Peninsula University of Technology,Biotechnology,Computer Science,2016,Yes,Higher Ranking,2022,Placed,Amazon,107053,2.45,Study Permit,Work Permit,PTE,8.36
S37216,India,South Africa,Port Elizabeth,Nelson Mandela University,Biotechnology,Law,2017,Yes,Higher Ranking,2019,Placed,Goldman Sachs,84653,3.46,F1,Work Permit,PTE,8.05
S37217,South Africa,India,Hyderabad,University of Hyderabad,Medicine,Engineering,2016,No,Scholarship,2021,Placed,Amazon,46938,3.11,Study Permit,OPT,GRE,8.76
S37218,UK,UAE,Ras Al Khaimah,American University of Ras Al Khaimah,Civil Engineering,Law,2018,No,Political Stability,2024,Placed,Shell,142971,2.46,J1,Blue Card,IELTS,5.66
S37219,Russia,Germany,Essen,University of Duisburg-Essen,Design,Arts,2017,No,Job Opportunities,2023,Placed,Toyota,112906,3.53,Student Visa,Blue Card,Duolingo,4.38
S37220,UAE,Ireland,Dublin,Trinity College Dublin,Business Administration,Medicine,2018,Yes,Higher Ranking,2024,Placed,Volkswagen,141773,3.14,F1,Work Permit,GRE,6.35
S37221,Russia,UK,Liverpool,University of Liverpool,Political Science,Engineering,2016,Yes,Scholarship,2022,Placed,Shell,118644,2.89,F1,Post-Study Visa,TOEFL,2.37
S37222,USA,UK,Leicester,University of Leicester,Biotechnology,Medicine,2023,Yes,Job Opportunities,2028,Placed,CVS Health,129626,3.45,Study Permit,Work Permit,Duolingo,4.89
S37223,UAE,UAE,Umm Al Quwain,British University in Dubai,Design,Computer Science,2020,No,Higher Ranking,2022,Placed,Alphabet (Google),27049,2.86,Student Visa,Post-Study Visa,GRE,4.0
S37224,USA,Russia,St. Petersburg,Saint Petersburg State University,Electrical Engineering,Natural Sciences,2017,Yes,Job Opportunities,2020,Placed,Microsoft,97604,2.71,Study Permit,Blue Card,TOEFL,9.01
S37225,USA,Ireland,Cork,University College Cork,Civil Engineering,Engineering,2020,Yes,Scholarship,2025,Placed,Nvidia,132771,2.53,Study Permit,OPT,PTE,9.62
S37226,India,UK,Leeds,University of Leeds,Finance,Engineering,2020,Yes,Job Opportunities,2025,Placed,Tesla,148680,2.65,Tier 4,PSW,GRE,5.58
S37227,India,India,Surat,Veer Narmad South Gujarat University,Political Science,Natural Sciences,2015,No,Quality of Life,2017,Placed,Volkswagen,84035,2.29,J1,Work Permit,GRE,5.48
S37228,South Africa,Canada,Winnipeg,University of Winnipeg,Business Administration,Social Sciences,2014,Yes,Higher Ranking,2017,Placed,Samsung,55558,3.92,J1,OPT,GRE,1.67
S37229,Ireland,Germany,Dortmund,Technical University of Dortmund,Civil Engineering,Medicine,2017,No,Higher Ranking,2023,Placed,UnitedHealth Group,145651,3.6,Tier 4,Post-Study Visa,TOEFL,5.29
S37230,USA,Russia,Novosibirsk,Novosibirsk State University,Economics,Business,2023,No,Higher Ranking,2028,Placed,Coca-Cola,140136,4.0,Student Visa,Work Permit,GRE,3.4
S37231,Canada,Germany,Munich,Ludwig Maximilian University of Munich,Electrical Engineering,Law,2014,Yes,Job Opportunities,2018,Placed,Tesla,119122,3.38,Schengen Student Visa,PSW,GRE,6.3
S37232,UAE,India,Kanpur,Indian Institute of Technology Kanpur,Political Science,Engineering,2017,No,Higher Ranking,2020,Placed,Meta Platforms (Facebook),39904,2.84,Student Visa,OPT,TOEFL,7.73
S37233,India,India,Ahmedabad,Indian Institute of Management Ahmedabad,Biotechnology,Computer Science,2021,Yes,Political Stability,2026,Placed,Shell,51879,2.23,J1,OPT,PTE,1.75
S37234,Russia,Ireland,Dublin,Trinity College Dublin,Medicine,Law,2022,No,Job Opportunities,2028,Placed,Coca-Cola,69769,3.81,Tier 4,OPT,GRE,7.91
S37235,Canada,USA,New York,New York University,Business Administration,Social Sciences,2023,Yes,Job Opportunities,2027,Placed,Samsung,94478,2.79,Student Visa,Work Permit,TOEFL,1.51
S37236,South Africa,UAE,Dubai,University of Dubai,Data Science,Engineering,2017,Yes,Political Stability,2021,Placed,Goldman Sachs,98752,3.57,F1,Blue Card,PTE,2.73
S37237,Germany,Canada,Toronto,Ryerson University,Finance,Medicine,2015,Yes,Scholarship,2020,Placed,Nvidia,79177,3.9,Study Permit,Blue Card,PTE,1.11
S37238,UK,Finland,Jyväskylä,University of Jyväskylä,Electrical Engineering,Engineering,2020,Yes,Scholarship,2026,Placed,ExxonMobil,98075,3.51,Study Permit,Blue Card,TOEFL,8.21
S37239,UAE,Germany,Stuttgart,University of Stuttgart,Medicine,Natural Sciences,2023,Yes,Quality of Life,2028,Placed,Berkshire Hathaway,117741,3.87,Study Permit,Work Permit,GRE,1.39
S37240,India,Finland,Turku,Åbo Akademi University,Political Science,Social Sciences,2019,No,Job Opportunities,2023,Placed,Berkshire Hathaway,48948,3.1,Student Visa,PSW,Duolingo,4.56
S37241,India,Finland,Kuopio,University of Eastern Finland,Political Science,Business,2019,No,Political Stability,2022,Placed,ExxonMobil,26738,2.64,Schengen Student Visa,OPT,GRE,5.16
S37242,South Africa,Finland,Oulu,University of Oulu,Data Science,Computer Science,2023,No,Political Stability,2028,Placed,UnitedHealth Group,92657,3.28,Tier 4,OPT,IELTS,6.87
S37243,India,UK,Liverpool,University of Liverpool,Design,Business,2015,Yes,Higher Ranking,2020,Placed,Shell,71020,2.48,F1,Post-Study Visa,Duolingo,7.16
S37244,South Africa,Finland,Lahti,Lahti University of Applied Sciences,Data Science,Arts,2017,Yes,Political Stability,2021,Placed,Shell,77474,2.57,Study Permit,OPT,PTE,4.81
S37245,Finland,South Africa,Bloemfontein,University of the Free State,Mechanical Engineering,Natural Sciences,2014,Yes,Job Opportunities,2020,Placed,Amazon,116924,3.99,Tier 4,PSW,Duolingo,3.4
S37246,Canada,UK,Leicester,University of Leicester,Data Science,Computer Science,2018,No,Scholarship,2024,Placed,Amazon,80470,3.92,Schengen Student Visa,Blue Card,GRE,7.31
S37247,South Africa,Canada,Edmonton,MacEwan University,Architecture,Social Sciences,2019,No,Job Opportunities,2023,Placed,Samsung,38044,3.65,J1,Blue Card,IELTS,7.95
S37248,Russia,USA,Los Angeles,University of Southern California,Mechanical Engineering,Business,2017,No,Scholarship,2023,Placed,Shell,58352,2.44,Student Visa,PSW,IELTS,4.89
S37249,Ireland,South Africa,Pretoria,University of Pretoria,Business Administration,Law,2018,Yes,Higher Ranking,2023,Placed,Shell,125520,3.65,Schengen Student Visa,PSW,PTE,3.96
S37250,India,Finland,Jyväskylä,University of Jyväskylä,Mechanical Engineering,Engineering,2022,Yes,Scholarship,2026,Placed,ExxonMobil,66272,3.55,Tier 4,Blue Card,PTE,7.95
S37251,UK,Germany,Düsseldorf,Heinrich Heine University Düsseldorf,Civil Engineering,Engineering,2022,Yes,Job Opportunities,2024,Placed,Nestle,93080,3.89,Tier 4,OPT,IELTS,3.36
S37252,UAE,India,Jaipur,Malaviya National Institute of Technology,Civil Engineering,Social Sciences,2022,Yes,Job Opportunities,2028,Placed,Shell,87338,3.69,J1,Post-Study Visa,IELTS,7.72
S37253,UAE,Ireland,Waterford,Waterford Institute of Technology,Finance,Law,2020,Yes,Job Opportunities,2026,Placed,Tesla,100306,2.21,F1,PSW,PTE,9.92
S37254,Ireland,Finland,Tampere,Tampere University,Data Science,Social Sciences,2016,Yes,Job Opportunities,2020,Placed,Tesla,59929,3.66,Student Visa,PSW,IELTS,1.98
S37255,Canada,UAE,Dubai,University of Dubai,Electrical Engineering,Business,2023,Yes,Job Opportunities,2029,Placed,UnitedHealth Group,28632,2.23,Tier 4,Work Permit,IELTS,7.98
S37256,Finland,Russia,Kazan,Kazan Federal University,Design,Social Sciences,2023,Yes,Quality of Life,2027,Placed,Nvidia,28926,3.74,Student Visa,Post-Study Visa,IELTS,9.96
S37257,USA,Finland,Helsinki,Aalto University,Design,Arts,2014,No,Higher Ranking,2019,Placed,Tesla,72129,3.14,Schengen Student Visa,Post-Study Visa,TOEFL,3.06
S37258,Russia,USA,Phoenix,Arizona State University,Civil Engineering,Business,2014,Yes,Job Opportunities,2019,Placed,Volkswagen,116124,3.63,J1,OPT,TOEFL,2.46
S37259,Canada,UK,Sheffield,University of Sheffield,Data Science,Social Sciences,2015,Yes,Quality of Life,2019,Placed,Coca-Cola,96885,3.92,Study Permit,OPT,GRE,3.91
S37260,India,South Africa,Durban,University of KwaZulu-Natal,Biotechnology,Law,2019,No,Job Opportunities,2022,Placed,Intel,94998,3.42,Schengen Student Visa,Post-Study Visa,IELTS,5.46
S37261,Germany,UAE,Abu Dhabi,New York University Abu Dhabi,Civil Engineering,Engineering,2018,Yes,Scholarship,2022,Placed,Samsung,96938,2.51,Tier 4,OPT,Duolingo,6.23
S37262,Finland,Germany,Frankfurt,Goethe University Frankfurt,Biotechnology,Law,2019,Yes,Scholarship,2025,Placed,Siemens,149788,3.33,Student Visa,Work Permit,Duolingo,6.08
S37263,Germany,Ireland,Westport,National University of Ireland Galway,Psychology,Natural Sciences,2023,No,Scholarship,2027,Placed,Nvidia,139406,3.66,Schengen Student Visa,Blue Card,IELTS,3.54
S37264,Germany,Finland,Lahti,Lahti University of Applied Sciences,Business Administration,Natural Sciences,2021,Yes,Scholarship,2026,Placed,Shell,63074,2.63,Student Visa,Blue Card,Duolingo,4.48
S37265,India,Germany,Cologne,University of Cologne,Mechanical Engineering,Social Sciences,2017,Yes,Higher Ranking,2022,Placed,ExxonMobil,102132,3.08,Schengen Student Visa,Work Permit,PTE,2.46
S37266,UAE,UAE,Ajman,Ajman University,Political Science,Law,2021,No,Job Opportunities,2026,Placed,Samsung,27324,3.57,J1,Post-Study Visa,PTE,3.86
S37267,South Africa,India,Surat,Sardar Vallabhbhai National Institute of Technology,Design,Medicine,2023,Yes,Quality of Life,2027,Placed,Apple,47234,3.67,Schengen Student Visa,Post-Study Visa,PTE,5.49
S37268,Finland,Russia,Kazan,Kazan Federal University,Finance,Computer Science,2022,No,Job Opportunities,2025,Placed,Coca-Cola,67018,3.15,Study Permit,Blue Card,IELTS,9.22
S37269,Finland,Ireland,Killarney,Killarney Community College,Psychology,Engineering,2019,No,Quality of Life,2021,Placed,Intel,77631,3.92,Student Visa,PSW,TOEFL,8.79
S37270,Finland,Ireland,Westport,National University of Ireland Galway,Economics,Engineering,2017,Yes,Quality of Life,2023,Placed,Siemens,69099,2.27,Tier 4,Post-Study Visa,IELTS,3.07
S37271,USA,South Africa,Pretoria,University of Pretoria,Biotechnology,Natural Sciences,2017,No,Political Stability,2019,Placed,Apple,63210,2.54,Study Permit,Blue Card,PTE,7.16
S37272,USA,Finland,Lahti,Lahti University of Applied Sciences,Biotechnology,Computer Science,2018,No,Political Stability,2023,Placed,Saudi Aramco,44080,3.16,J1,Post-Study Visa,TOEFL,7.36
S37273,USA,Germany,Munich,Technical University of Munich,Political Science,Law,2019,No,Scholarship,2025,Placed,Samsung,87004,2.34,F1,PSW,TOEFL,3.2
S37274,Germany,Russia,Chelyabinsk,South Ural State University,Economics,Social Sciences,2020,No,Political Stability,2025,Placed,Saudi Aramco,137785,2.26,F1,PSW,PTE,1.25
S37275,Germany,Canada,Vancouver,Simon Fraser University,Law,Law,2022,Yes,Political Stability,2025,Placed,Shell,98597,2.13,J1,PSW,PTE,2.85
S37276,Finland,UK,Leicester,University of Leicester,Economics,Natural Sciences,2023,Yes,Higher Ranking,2025,Placed,Amazon,143109,3.37,J1,PSW,TOEFL,5.95
S37277,USA,India,Mumbai,University of Mumbai,Political Science,Natural Sciences,2021,No,Scholarship,2025,Placed,Volkswagen,96798,3.18,Student Visa,PSW,PTE,4.15
S37278,Germany,Russia,Kazan,Kazan Federal University,Law,Law,2014,Yes,Job Opportunities,2018,Placed,Tesla,30258,2.56,J1,PSW,TOEFL,6.27
S37279,Germany,Finland,Kuopio,University of Eastern Finland,Electrical Engineering,Natural Sciences,2014,Yes,Scholarship,2016,Placed,Microsoft,42981,3.47,J1,Work Permit,TOEFL,1.73
S37280,India,South Africa,Johannesburg,University of the Witwatersrand,Data Science,Medicine,2017,No,Higher Ranking,2020,Placed,Walmart,145958,3.75,Tier 4,Blue Card,PTE,3.21
S37281,Germany,Canada,Edmonton,MacEwan University,Finance,Engineering,2015,Yes,Job Opportunities,2020,Placed,Shell,135469,3.26,J1,OPT,IELTS,1.62
S37282,Ireland,UK,Sheffield,University of Sheffield,Computer Science,Social Sciences,2023,Yes,Job Opportunities,2026,Placed,Amazon,124871,2.41,Study Permit,Blue Card,GRE,9.95
S37283,Finland,India,Surat,Veer Narmad South Gujarat University,Architecture,Engineering,2019,Yes,Higher Ranking,2023,Placed,Siemens,62498,3.83,J1,Blue Card,Duolingo,5.92
S37284,Ireland,South Africa,Johannesburg,University of the Witwatersrand,Computer Science,Computer Science,2019,No,Higher Ranking,2023,Placed,Nestle,32662,2.98,Student Visa,OPT,GRE,7.5
S37285,Russia,Canada,Ottawa,Carleton University,Data Science,Law,2014,Yes,Scholarship,2018,Placed,CVS Health,133927,3.28,Schengen Student Visa,Post-Study Visa,PTE,5.03
S37286,India,Canada,Vancouver,Simon Fraser University,Architecture,Arts,2017,No,Higher Ranking,2020,Placed,Shell,141675,3.47,Tier 4,PSW,PTE,4.17
S37287,Germany,UAE,Ras Al Khaimah,American University of Ras Al Khaimah,Architecture,Medicine,2015,No,Higher Ranking,2018,Placed,UnitedHealth Group,130135,3.51,Schengen Student Visa,Work Permit,PTE,8.86
S37288,Russia,India,Kolkata,University of Calcutta,Business Administration,Law,2018,No,Political Stability,2021,Placed,Berkshire Hathaway,26952,2.32,Student Visa,PSW,PTE,7.16
S37289,Germany,Russia,Yekaterinburg,Ural Federal University,Computer Science,Social Sciences,2018,No,Job Opportunities,2022,Placed,Saudi Aramco,48544,3.09,Tier 4,Work Permit,TOEFL,5.1
S37290,Germany,India,Chennai,University of Madras,Biotechnology,Computer Science,2016,No,Political Stability,2022,Placed,Samsung,79152,3.46,J1,PSW,PTE,2.43
S37291,Russia,Germany,Bremen,University of Bremen,Civil Engineering,Engineering,2021,Yes,Political Stability,2024,Placed,Toyota,109937,3.68,Student Visa,PSW,GRE,1.58
S37292,Finland,Russia,Novosibirsk,Novosibirsk State University,Electrical Engineering,Engineering,2022,Yes,Political Stability,2025,Placed,Samsung,73628,2.28,Schengen Student Visa,Post-Study Visa,PTE,7.11
S37293,India,Russia,Moscow,Bauman Moscow State Technical University,Civil Engineering,Law,2016,No,Higher Ranking,2022,Placed,ExxonMobil,74654,3.61,Tier 4,PSW,Duolingo,7.2
S37294,Russia,UK,London,King's College London,Electrical Engineering,Computer Science,2023,Yes,Political Stability,2029,Placed,Intel,48724,2.57,Tier 4,PSW,Duolingo,1.06
S37295,India,UK,Manchester,University of Manchester,Data Science,Natural Sciences,2018,Yes,Job Opportunities,2022,Placed,Amazon,39364,3.88,Tier 4,Work Permit,GRE,7.07
S37296,USA,UK,Sheffield,University of Sheffield,Political Science,Social Sciences,2014,Yes,Quality of Life,2019,Placed,Siemens,143939,3.39,Tier 4,OPT,Duolingo,9.92
S37297,Canada,South Africa,Bloemfontein,University of the Free State,Economics,Arts,2019,No,Scholarship,2025,Placed,Tesla,101376,2.66,J1,OPT,IELTS,5.25
S37298,Germany,USA,Houston,Rice University,Electrical Engineering,Natural Sciences,2023,Yes,Higher Ranking,2028,Placed,Tesla,72764,3.2,J1,Work Permit,IELTS,9.54
S37299,USA,UK,Edinburgh,University of Edinburgh,Civil Engineering,Arts,2014,No,Quality of Life,2019,Placed,Walmart,76670,3.12,Schengen Student Visa,OPT,GRE,3.63
S37300,Finland,UK,Coventry,University of Warwick,Political Science,Business,2022,No,Job Opportunities,2028,Placed,Microsoft,50081,2.73,F1,OPT,TOEFL,1.45
S37301,Canada,Russia,Kazan,Kazan Federal University,Design,Social Sciences,2019,Yes,Quality of Life,2024,Placed,Intel,81508,3.58,F1,PSW,TOEFL,3.21
S37302,Ireland,USA,Phoenix,Arizona State University,Medicine,Social Sciences,2021,No,Scholarship,2025,Placed,Berkshire Hathaway,116482,3.27,Student Visa,Blue Card,IELTS,4.51
S37303,USA,India,Hyderabad,University of Hyderabad,Architecture,Natural Sciences,2021,Yes,Scholarship,2024,Placed,Tesla,28410,3.13,F1,Blue Card,Duolingo,9.74
S37304,India,Canada,Quebec City,Université Laval,Electrical Engineering,Law,2018,No,Quality of Life,2023,Placed,Saudi Aramco,125891,3.41,J1,OPT,IELTS,1.27
S37305,Canada,South Africa,Pretoria,University of Pretoria,Data Science,Arts,2021,Yes,Political Stability,2023,Placed,Toyota,41001,3.6,F1,OPT,GRE,8.0
S37306,Germany,UK,Birmingham,University of Birmingham,Economics,Social Sciences,2017,No,Higher Ranking,2022,Placed,Nvidia,83232,3.17,Study Permit,OPT,TOEFL,6.78
S37307,UAE,Canada,Calgary,University of Calgary,Medicine,Law,2021,No,Job Opportunities,2024,Placed,Nvidia,133026,3.09,J1,OPT,Duolingo,5.68
S37308,South Africa,Finland,Kuopio,University of Eastern Finland,Mechanical Engineering,Computer Science,2014,No,Quality of Life,2017,Placed,Toyota,99721,2.44,Study Permit,PSW,Duolingo,9.84
